roomType,stars,address,numberOfGuests,primaryHost/smartName,price,firstReviewComments,firstReviewRating
Entire guest suite,4.96,"Las Vegas, Nevada, United States",2,Ari,,"Ari’s place is in a great location, he is very friendly and a pleasure to work with. Will definitely stay here again, thanks!!",5.0
Entire home,4.8,"Henderson, Nevada, United States",12,Trifecta Realty And,,"Awesome home! Well organized and fully stocked! Amazing host, very responsive, detailed and solution oriented. Will stay here again if I’m ever back in Vegas!",5.0
Entire rental unit,4.86,"Las Vegas, Nevada, United States",4,Sharon,,"Great location, comfortable and wasn't a bad price for the space and stay.",5.0
Entire condo,4.8,"Henderson, Nevada, United States",4,Sid,,Great location. Very clean. Parking not the greatest but easy to navigate. Loved how peaceful it was.,5.0
Private room in home,5.0,"Las Vegas, Nevada, United States",2,Anthony,,"My stay at Anthony was great! the house is gorgeous and in a very quiet area and Anthony was very responsive, professional and very helpful anytime i needed. I would definitely stay here again without hesitation.",5.0
Entire home,4.92,"Las Vegas, Nevada, United States",10,Michael,,This was spacious and wonderfully maintained house. It was perfect for our big family trip and Michael was very easy to communicate whenever I have something to ask about.<br/>wonderful and lovely house! Hope we can come back later!<br/>Strongly recommended!! <br/>Thanks for your kindness!!,5.0
Room in aparthotel,,"Las Vegas, Nevada, United States",4,Michelle,,"Enjoyed our stay and appreciated the host was super helpful, friendly and responsive.",5.0
Private room in home,4.9,"Las Vegas, Nevada, United States",2,Karolina,,"It was an absolute pleasure to stay at Karolina’s place. The neighborhood is quiet and peaceful. The room is cozy and clean. The bed is SO comfortable, you just want to lay in it all day (which I did). I had plenty of space for my luggage and access to Netflix and any streaming service I wanted. The bathroom had everything I needed and was also immaculately clean. I also had access to laundry which was a HUGE help during my travels. I truly felt right at home. Karolina is an excellent host. She is very sweet and super responsive. She quickly came to the rescue when the door code wasn’t working and accommodated my (emergency) requests check in early and extended my stay. The home itself is very nice. It’s lovely and clean and always smelled nice. As a solo traveler for part of my trip, I felt totally safe, secure & happy to have a place like this to call my Airbnb for the weekend. HIGHLY recommend!",5.0
Private room in home,4.97,"Las Vegas, Nevada, United States",2,Brenda And Jerry,,Lovely place and very nice people.  It is a Christian household with bible verses hanging up and Christian music on  most of the time.   Just something to be aware of.  Jerry was very friendly.  House was very clean.  Location was great with easy parking.,4.0
Private room in rental unit,4.65,"Las Vegas, Nevada, United States",4,Idolidia,,Very cost. Good location. Very clean and comfortable.,5.0
Entire condo,4.05,"Las Vegas, Nevada, United States",4,Nicole,,Great place to stay !! Very nice host!,5.0
Entire home,4.81,"Las Vegas, Nevada, United States",4,Laiz,,"Clean place, nice on the inside, but the location is definitely a concern. Wouldn’t bring my kids out here, for sure.",4.0
Entire rental unit,4.87,"Las Vegas, Nevada, United States",2,Sadi,,"Nice, clean spot with furnishings such as towels, silverware,fridge and microwave. It was a shared house with private room and kitchen/bathroom. Uber was difficult because they didn't read our directions and kept putting things on the front door and we were a side door around the corner. Enjoyed the place to sleep, wifi wasn't as listed in instructions and cell service was bad.  would've been nice to get a response from the multiple times we asked for the correct name and password for wifi. 8 out of 10",4.0
Entire home,4.79,"Las Vegas, Nevada, United States",6,Shumei,,One of the best experience. House was so clean and a quite place.,5.0
Entire condo,4.71,"Las Vegas, Nevada, United States",5,Ate,,"Very nice place, very clean! My family and i were very happy with the place .",5.0
Private room in guest suite,4.87,"Las Vegas, Nevada, United States",3,Sillvia,,Sillvia responded in a timely manner! Accommodating and everything was very clean. Great spot to be near Vegas Blvd. plus a very quiet peaceful area. No noise and had great sleep. Would stay again!,5.0
Private room in casa particular,4.88,"Las Vegas, Nevada, United States",1,Evelyn,,"My stay was fantastic! The host was welcoming, the place was clean and cozy, and the location was perfect for exploring Vegas. Highly recommend!",5.0
Private room in home,5.0,"Las Vegas, Nevada, United States",2,Anthony,,"Anthony is the most accommodating AirBNB host I've ever stayed with. Friendly, chatty, but respects your privacy as well. The home is spotless, quiet, and in a very safe neighbourhood. I'll be staying here everytime I visit Vegas!",5.0
Entire condo,4.8,"Las Vegas, Nevada, United States",3,Tony,,"Always love coming back to Tony’s place.  We really feel like home here.  Quiet, so comfortable.  Easy location for everything.  Tony has always been an amazing host.  Thank you for always accommodating us when we are here in town. You’re the best.",5.0
Entire condo,4.83,"Las Vegas, Nevada, United States",4,Lee,,"Great place, Lee was very responsive and assist in any matter.<br/>Nice and quiet location",5.0
Entire home,4.79,"Las Vegas, Nevada, United States",8,Karla,,Thanks Karla for hosting this house for us.,5.0
Entire home,4.71,"Las Vegas, Nevada, United States",9,Jacob,,"Very easy to work with the host, the house looks exactly like the pictures, and it was very peaceful stay. I highly recommend.",5.0
Entire bungalow,4.89,"Las Vegas, Nevada, United States",2,Barb & Jim,,"Great hosts! Amazing location, clean and cozy apartment, easy access - would recommend!",5.0
Entire home,4.94,"Henderson, Nevada, United States",10,Matthew,,Perfect hosts easy freeway access. We will be back !!,5.0
Room in boutique hotel,4.86,"Henderson, Nevada, United States",2,Abby,,"Beautiful place, nice location",5.0
Entire home,,"Las Vegas, Nevada, United States",6,Aaron,,"Aaron home was even more amazing than i expected really cozy, clean, perfectly located, and offer more than enough amenities to keep you entertained while never having to leave. He was an amazing host left detailed instructions to access everything in the home, and was available if you have any questions or concerns. I myself will definitely be utilizing this property for all my future trips to the Las Vegas area.",5.0
Private room in home,4.8,"Las Vegas, Nevada, United States",2,Courtney,,The place is a little far from the Strip. So you would have to spend on Taxi.<br/>Courtney as a host was amazing and she has a really nice property. We felt at home.,5.0
Room in hotel,,"Las Vegas, Nevada, United States",6,Robin,,"The Holiday Inn desert Club Resort is a collection of excellent condominium units, with limited access to the general public.  Robin made rental and check-in very easy for our one week stay.  We shared a two bedroom unit with our adult son.  The condo is fully equipped kitchen and sitting area and is within walking distance of the Venetian where CES was being held in the Sands Convention center.  Our host was able to provide us with the Holiday Inn internal reservation number which greatly facilitates check-in and check-out with minimal confusion at the front desk.  We have stayed at similar resorts in the past and this reserve number is a great facilitator.  We walked to a show at the Sphere and several events in the Venetian.  The ""Eye"" Vegas wheel is literally across the parking lot. Great Vegas location and great host.",5.0
Entire home,4.94,"Henderson, Nevada, United States",10,Quin,,"Quin was an amazing host, very communicative, and attentive.  The house was as advertised, and I would highly recommend staying there.",5.0
Private room in rental unit,5.0,"North Las Vegas, Nevada, United States",2,Aldo,,"The place was great, close to many restaurants and stores. Aldo was a fantastic host and very communicative. Would stay here again. Thanks for having me!",5.0
Private room in home,4.95,"Las Vegas, Nevada, United States",2,Malee Anne,,Great area to stay at! Easy access to the freeway and most importantly felt safe to arrive at any given time of the day. Will absolutely consider next time I visit Las Vegas.,5.0
Entire condo,4.89,"Las Vegas, Nevada, United States",6,Igor,,"This was a perfect location off the strip, but not too far.  Easy to get to all the sites of Vegas, but a nice quiet location without all the madness.",5.0
Private room in home,4.91,"Las Vegas, Nevada, United States",1,Yonghong,,Easy,5.0
Private room in condo,4.94,"Las Vegas, Nevada, United States",2,Yve,,Very communicative.,5.0
Entire condo,5.0,"Las Vegas, Nevada, United States",4,Brooke,,"The location is about the halfway point of the strip and is really a perfect location with equal distance to so many attractions. You really won't need a car if you are planning to stay on the strip for the duration of your visit.<br/>We were in town, primarily, to attend the Usher concert at the Dolby Live Theater and it was right across the street. We ate at the BEST brunch restaurant, Hash House A Go Go, in the Linq hotel. The food was top notch but beware, the portions are huge so share a plate if you can. The ability to share makes the food more affordable. We also had a really affordable breakfast at Ocean 1, in Miracle Mile and it was close by as well. <br/>Brooke was a really proactive and attentive host. The hospitality/customer service at the resort was excellent. The valet/parking fee was $20 a night but there is a fee to park just about everywhere. I would absolutely stay here again and highly recommend this place to others.",5.0
Entire condo,4.88,"Las Vegas, Nevada, United States",6,Ellie,,Great location and space!,5.0
Entire rental unit,4.69,"Las Vegas, Nevada, United States",6,Pat,,"Our stay at Pat's place was just what we needed. Before our day of arrival, we added another child to our reservation and Pat was very helpful with adjusting the reservation. The area was easy to find and the instructions were very clear and concise. Pat ensured that we had arrived safely. When we arrived the door did not want to open at first after trying multiple times. One of the children then stated, to pull the door when entering the code, and that finally worked. Pat was in contact until we got inside. It was cold for us outside so we were happy to get inside. <br/>The home was clean and gave us what we needed to get through the night. Everything worked and there were no worries in that department. I would ask that cleaning supplies be left available.",4.0
Entire home,5.0,"Henderson, Nevada, United States",6,Angela,,Our stay with Angela was such a great experience. The house was immaculate. Our host thought of everything we would need for our stay. Anytime we had a question she was so fast to respond. Would stay there again in a heartbeat!,5.0
Entire condo,4.89,"Las Vegas, Nevada, United States",4,Jon,,Jon and Max are great host. The home was ideal for what we needed for the weekend. It certainly gave the home away from home feel.,5.0
Entire condo,4.64,"Henderson, Nevada, United States",2,Maria,,"Wow! Quite impressive is all I can say!  <br/>It was my first Airbnb stay and my hosts have sure raised the bar for me if I go anywhere else.  It was self check-in, which was a breeze.  The condo was mighty clean, quiet and cozy!   I was able to walk to the cobble stone village in one minute from the front door.  The courtyard/village didn't allow cars but had: stores; a heated pool; e bike rentals; pubs; a speak easy;  jazz 4 nights a week; a grocery store; cafe w outside seating on the dock; lake  & mountain views; other restaurants and eateries; and boutiqes!   Just 3 minutes away was a paved bike trail along a bird sanctuary, golfing, hiking  and tennis!<br/>I easily got used to having my coffee on the sunny balcony each morning! <br/>I felt like it was my home<br/>The hosts were awesome too.  I had one question and they responded immediately.   Otherwise,  the hosts respected my privacy! <br/> <br/>I would definately use their Airbnb again and really look forward to my next stay! ! ! ! !",5.0
Entire condo,4.73,"Las Vegas, Nevada, United States",5,Manny,,"Compared to what it costs to stay at a hotel in Vegas thia airbnb was well worth it! Easy access and plenty of parking! The twin beds in one room and 2 bathrooms was perfect size and made it spacious for the entire family.<br/>Thanks for being a great host, Manny! Hope to book again if we need to the next time we stay in Vegas.",4.0
Entire guest suite,4.9,"Las Vegas, Nevada, United States",6,Krystyna,,The place was amazing and clean. It was really close to most of the attractions in Las Vegas. Really enjoyed the stay,5.0
Entire home,4.83,"Las Vegas, Nevada, United States",10,Long,,"I had am issue and Long responded right away, she is on top of any problem that may arise",5.0
Entire condo,4.9,"Las Vegas, Nevada, United States",3,Ricardo,,"The apartment is clean and spacious.  it's definitely worth what I paid. it's located a few miles from the strip, maybe 4 to 5 miles away. the parking lot has CCS slow charger and The South Point Casino it's located across the street from the building. The casino has many great restaurants and coffee shops.  I can waith yo be back to Las Vegas and stay at Ricardo's place.",5.0
Private room in home,4.71,"Las Vegas, Nevada, United States",4,Jeferson,,Thank you! Everything was as described and suited us well for our short stay.,5.0
Entire condo,4.87,"Las Vegas, Nevada, United States",6,Vic And Sandy,,"First off I’d like to say that the price we paid to stay off the strip in a safe gated community in Las Vegas was worth it. It is a bottom level unit so we did have some noisy neighbors upstairs, also some of the fixtures were broken in the home. Nothing that disturbed our visit. Overall I would stay again. It was super close to the strip, which made it easy to Uber and drive over.",4.0
Entire rental unit,4.85,"Las Vegas, Nevada, United States",4,Leticia,,clean well maintained/kept accommodation. small cosy peaceful place.,5.0
Entire condo,4.57,"Las Vegas, Nevada, United States",6,Diana,,Diana replied very quickly & was very helpful! The Signature had security at all times; only access card holders can enter the towers after hours.,4.0
Room in hotel,,"Las Vegas, Nevada, United States",2,Suiteness,,This place is huge!!!! So awesome for the price!,5.0
Entire condo,5.0,"Las Vegas, Nevada, United States",2,Coreen,,Great stay and very clean. Host was very responsive to everything. Unit was very nice inside and everything worked great. Dishwasher could leak a little depending on what was put down the drain but overall fantastic Airbnb. Stocked with all the linens and cookware you could want. Spring Valley also has a shocking bit of amazing eats in strip malls close by. Strip was close and so was Red Rock Canyon. Complex has great security and feels very safe however the office never got back to me so I didn’t get to download the community app and use the pool (not a biggie.) Will definitely book if we decide to live in Vegas for a couple of months again. So much to do we most likely will be back!,5.0
Entire condo,4.8,"Henderson, Nevada, United States",6,Stephanie,,"Such a homey place. It had everything we needed. The location (besides not being in the water) is unbeatable. It’s right in the village, which is so adorable btw! Loved our time at Stephanie’s by the lake. Thank you!!!",5.0
Entire condo,4.85,"Las Vegas, Nevada, United States",6,Scott,,Great place to stay if you prefer something that feels more like home than a hotel,5.0
Entire condo,4.9,"Las Vegas, Nevada, United States",4,Las Vegas Condo Rentals,,great place with a great view!,5.0
Entire condo,4.95,"Henderson, Nevada, United States",4,Italian Cottage,,Clean and nice townhouse and out of the hustle of the strip but still close.,5.0
Entire home,4.83,"Las Vegas, Nevada, United States",10,Kristen,,Kristen was responsive to our needs . Thank you .,4.0
Entire home,4.82,"Las Vegas, Nevada, United States",6,Angela Marie,,Nice accommodation with easy access to the strip (via car). Host was friendly and responsive throughout. Recommended.,5.0
Entire condo,4.95,"Henderson, Nevada, United States",6,Cristian And Mariana,,"Enjoyed my stay. Property was comfortable and located within a short driving distance of  businesses, shopping and highways.  Stayed here while working a temporary job at Allegiant Stadium.  Felt safe.",5.0
Entire home,4.98,"Henderson, Nevada, United States",8,Chucky,,Chucky was a great host and responsive. The airbnb was lovely,5.0
Entire guest suite,4.9,"Las Vegas, Nevada, United States",2,Christine,,Christine & Kevin were amazing hosts! I've booked their quiet bnb twice now and have enjoyed my stay on both occasions! I highly recommend their bnb to others!,5.0
Entire condo,4.69,"Las Vegas, Nevada, United States",5,Ace,,For two nights in Vegas at weekend it was a totally ok. Nighttime is very silent what gave us a good sleep. Can recommend this accommodation,4.0
Entire guest suite,4.93,"Las Vegas, Nevada, United States",2,George,,Very nice people clean place fun things to do there and your own privacy,5.0
Entire home,4.71,"Henderson, Nevada, United States",10,Malee Anne,,"My family and I totally enjoyed staying at Malee‘s home for a month. It was well equipped with everything we needed, It was clean and we really like the neighborhood. She was also a good communicator & was available for us when ever we needed her. Very grateful we picked this house for our stay.",5.0
Entire home,4.96,"Las Vegas, Nevada, United States",11,Penny,,Penny was an excellent host she was responsive and the instructions were so easy and useful. I highly recommend!,5.0
Entire home,4.83,"Las Vegas, Nevada, United States",10,Joseph,,This was a great place! A few updates to the place could have been done but overall great spot for a weekend!,5.0
Entire home,4.84,"Las Vegas, Nevada, United States",12,Sammie,,Our company was at a trade show.  Location was good.  Restaurants on the way to and from.  Had enough space for 5 of us to eat meals together but have our own space when we came home and were tired.,5.0
Entire home,4.72,"Las Vegas, Nevada, United States",13,Escape Travel Club,,Filled with hassles from the second we got there. Had to wait over an hour for someone to let us in because the door knob battery was dead. <br/>Then had to sweep the house because it was covered in pine needles of some sort<br/>Hot tub did not work for crap. They have an off site management and it is a complete joke. Never filled all the way up. Had to have a pool tech out twice. <br/>I asked for pool to be heated certain days ahead of getting there - never did. They sent me some sign off form 8pm the day it was supposed to be started and said since I didn’t fill it out they couldn’t heat it <br/>Half the kitchens outlets would go in and out. We ended up moving coffee pot and microwave to living room for the stay because there was some faulty wiring <br/>For a 5 bed house barley any towels or extra bedding <br/>Extremely a hassle this place. In all phases.,1.0
Entire serviced apartment,4.91,"Las Vegas, Nevada, United States",4,Alex,,Had a great stay! Place was clean and will definitely stay here again!,5.0
Entire serviced apartment,4.78,"Las Vegas, Nevada, United States",4,StripViewSuites,,"The host was amazing! (StripViewSuites). I don't quite feel the same for the actual site staff themselves. Saturday night the valet was full, and we had to park very far away and when checking out after a week we called for assistance and waited over a half hour, and they didn't come, and the front desk just seem like we were putting them out after spending an entire week there.",4.0
Entire condo,,"Henderson, Nevada, United States",4,Raf,,"A great experience. The host are very pleasant, professional and very understanding. I am very happy that we found this unit. It’s on the ground floor in the corner of the building. The unit itself is very modern and very cozy.  This is our new home away from home. Thanks to the host for a clean, fresh and comfortable stay.",5.0
Entire serviced apartment,4.71,"Las Vegas, Nevada, United States",4,Alex,,"Great value and great location!  Loved the stay at this location.  Traveling for work and it was close to the jobsite.  Alex was a great host and communication was outstanding.  It was a nice, quite stay and we look forward to staying again if we're back in the area.",5.0
Entire serviced apartment,4.74,"Las Vegas, Nevada, United States",4,StripViewSuites,,"Everything was just as pictured and described.<br/>Easy check in and out, great off strip location, nice and specious unit. Will gladly stay there again.",5.0
Entire home,4.66,"Las Vegas, Nevada, United States",16,Lily,,We enjoyed our stay. Thanks Lily!,5.0
Private room in resort,,"Las Vegas, Nevada, United States",8,Leti,,"Resort was great. Pool and lazy river were really nice areas. Both restaurants were good. Suite was as advertised. Our only negatives were that there wasn't a trash can in the bathroom and we didn't have any kind of pan or baking sheet to reheat pizza on. I'd say that was a win!  Oh, did notice a leaking toilet when we first got there, but maintenance was there really quickly and had everything fixed within a couple hours.",5.0
Entire condo,4.91,"Henderson, Nevada, United States",6,Cristian And Mariana,,"We really enjoyed our stay. We were in Las Vegas because of our son’s baseball tournament and it was a convenient 20 min drive from the ballparks. <br/>We would definitely stay here again. It was clean, quiet and had a very homely feel. Thanks for letting us stay.",5.0
Entire home,4.7,"Las Vegas, Nevada, United States",8,Justin,,"It was a great stay, Justin was easy to reach and he responded quick to any questions concerns we had, the hot tub was amazing very relaxing i would most definitely book again.",5.0
Entire home,4.69,"Henderson, Nevada, United States",12,Jason,,"The place was great and clean. The communication with Jason was good. The whole guest thing being charged if anyone stopped by was just different from the other places I have rented, I just should have looked at the rules more carefully. But other than that our stay was excellent.",5.0
Entire condo,4.61,"Las Vegas, Nevada, United States",4,LasVegasSuites,,Top,5.0
Entire home,4.93,"Henderson, Nevada, United States",8,Hayden,,Great place I would stay there again.,5.0
Entire home,4.77,"Las Vegas, Nevada, United States",12,Sarah,,house was as ABNB stated.,4.0
Entire condo,4.84,"Las Vegas, Nevada, United States",8,Eddie,,Eddie & Barbara’s place was amazing everything beautiful and clean… 🤗😊🥰,5.0
Entire home,4.78,"Las Vegas, Nevada, United States",6,Helen And Cecilio,,"The prop owner/manager was VERY responsive via text and that's huge.  The place was clean and had enough in the kitchen to allow us to breakfast there, etc.  My bed had memory foam mattress which was very comfortable<br/>The place itself is not for a luxury stay.  If looking for clean and simple with a responsive host, it's great",4.0
Entire serviced apartment,4.89,"Las Vegas, Nevada, United States",4,Alex,,"We originally booked for 7 nights and we ended up staying an extra 4 nights, we enjoyed the space so much, there was no point to go elsewhere.",5.0
Entire condo,4.8,"Las Vegas, Nevada, United States",4,Brooke,,"This place is a little way off the strip = quiet. You will either need your own car or Uber/taxi. The unit was exactly what you’ll see in the photos. It’s owned by Hilton and has Hilton standards. Clean, smells great and the staff is top notch. The restaurant has a great breakfast, we enjoyed the chilaquiles more than once. The red is not owned by Hilton but it also had incredible service. In the afternoons we had drinks from the restaurant that were also great. Both the food and drinks were more in line with “normal” pricing unlike the $18 Vegas drinks.",5.0
Entire condo,5.0,"Henderson, Nevada, United States",4,Tracy,,"Our long term stay at Tracy’s home was great! She was super accommodating as we were traveling for the first time with our infant son. House was clean and beds were really comfortable. We especially loved the patio and the black out shades.<br/>The garage door stopped working while we were there and she had someone out to fix it so quickly. <br/>The community was lovely - felt very safe, great walking path, and an awesome pool with plenty of shade and was never crowded.<br/>Definitely recommend a stay at Tracy’s!",5.0
Private room in villa,5.0,"Las Vegas, Nevada, United States",2,Lola,,"Highly recommend for future booking. Very peaceful, safe, and a quiet place to stay! Lola is the best! Thank you for the flexibility with our check-in/out time too. Thank you Lola so much for everything.",5.0
Entire rental unit,4.77,"Las Vegas, Nevada, United States",2,Ying,,Ying's place had everything our team needed for a nice stay.,5.0
Entire condo,4.45,"Las Vegas, Nevada, United States",4,Zelloo,,"I had a fantastic stay at this Airbnb! The place was lovely, and I truly enjoyed my time there. The location was perfect, allowing me to easily explore the area's attractions while having a comfortable and stylish home to return to each day. The attention to detail in the decor and amenities was impressive, and I especially loved MGM amenities. The hosts were friendly and responsive, making sure I had everything I needed. Overall, I highly recommend this Airbnb for anyone looking for a great experience.",5.0
Room in hotel,,"Las Vegas, Nevada, United States",6,Suiteness,,,
Entire home,5.0,"Las Vegas, Nevada, United States",6,Joy,,Joy’s place was nice and comfy with 3 bedrooms and a plus with the single car garage.,5.0
Entire villa,4.73,"Las Vegas, Nevada, United States",16,Shuhua,,"Shusha’s place is great place to stay. Nice house, good neighborhood, close to strip. Host is very nice and helpful. We had our guys stay for the month and we had not a single thing to complain about. Highly recommend this place.",5.0
Entire rental unit,4.68,"Las Vegas, Nevada, United States",5,Kevin,,Kevin was an amazing host great communication home made me feel comfortable beside needed little more better at cleaning everything was great thanks again .,5.0
Entire serviced apartment,4.68,"Las Vegas, Nevada, United States",4,Alex,,"Very easy, stress-free, and overall a comfortable CLEAN stay!",5.0
Entire townhouse,4.81,"Las Vegas, Nevada, United States",4,Kayla,,"Place was as listed. Spacious with a good set up. Home was free of clutter, had all the items needed and location was good proximity to drive to various areas including the strip and arts district. The area was overall fairly quiet, residential, super close to UNLV. Wasn’t the best neighborhood but I it was nice being away from all the bustle of the traffic and strip.",4.0
Entire condo,4.67,"Las Vegas, Nevada, United States",4,Brooke,,Our stay was very pleasant. We had no problems with her helpful guidance on how to check in. We would stay there again.,5.0
Entire home,4.93,"Las Vegas, Nevada, United States",12,Amanda,,"very nice stay, host was a great communicated and the house was very spacious and comfortable",5.0
Entire condo,4.96,"Las Vegas, Nevada, United States",5,David,,"David and his team are very responsive, attentive and friendly. Booking the airbnb was straightforward and easy, and getting in contact with them was a breeze. I would recommend if you want to be near the strip or Allegiant arena, or not too far from the airport. 10/10 would recommend.",5.0
Entire serviced apartment,,"Las Vegas, Nevada, United States",6,Jesse,,"Great value compared to hotels during CES.  Off the strip, so very quiet and comfortable. No smoke environment.",5.0
Entire rental unit,4.93,"Henderson, Nevada, United States",6,Cristian And Mariana,,We enjoyed our stay...restaurants and coffee places  in walking distance.  Comfortable beds.  Sittting on the patio was a favorite in the mornings and afternoons...very quiet with mostly just the sound of birds.  Check-in was easy and clear.  Hosts communicated just the right amount to see how things were going.  We easily drove to the Strip one night but enjoyed being out of the chaos.  The place is close to kayaking near Hoover Dam...about 39 minutes.   It was about an hour's drive to great hiking at Red Rock Canyon and Valley of Fire State Park.  Kitchen was very functional and well equipped for meal prep.,5.0
Entire home,4.75,"Las Vegas, Nevada, United States",6,Allan,,This place was perfect for us. We were attending a sports tournament over the weekend and did not want to stay on the strip. The house was close enough for the drive and matched everything we needed.,5.0
Entire home,4.8,"Las Vegas, Nevada, United States",4,Barbara,,"I stayed at Barbara’s place for 11 weeks while attending Pastry School. The house is beautiful, in a safe neighborhood that had walking trails throughout and very close to Red Rock Casino and shops and restaurants in Downtown Summerlin. I highly recommend Barbara’s house!",5.0
Entire rental unit,4.73,"Las Vegas, Nevada, United States",4,Ceo Suites,,"Thoroughly enjoyed my stay here! There was a bit of a hiccup during check in (not the host’s fault), but the host was super quick and helpful getting us squared away. Looked just like the pictures and loved that we were walking distance from a monorail stop to travel to some of the other parts of town. Also walking distance to the Linq promenade! Definitely recommend staying here if you travel to Vegas!",5.0
Entire home,4.91,"Las Vegas, Nevada, United States",6,Xuefu,,Lovely property. Perfect if you want to be on the outskirts of the city.,5.0
Entire home,4.74,"Las Vegas , Nevada, United States",10,Shelby,,"Everything about this house created the perfect getaway for our family (13 yo, two 12 yo, 10yo, 8yo, 6yo, and 4yo)! The heated pool, jacuzzi hot tub, billiards table, and the poker table all made us look like such cool parents to our kids. The house is cozy and had everything we needed to cook and clean as we go. Thank you Shelby for being very responsive and friendly to boot!",5.0
Private room in home,,"Henderson, Nevada, United States",2,Hawk,,,
Entire home,4.81,"Las Vegas, Nevada, United States",9,Fe,,We really enjoyed our stay and would stay here again!,5.0
Entire condo,4.77,"Henderson, Nevada, United States",6,Sid,,Nice quiet location. Comfortable beds.,5.0
Entire home,4.96,"Las Vegas, Nevada, United States",9,Alexis,,"Alexis was a fabulous host, super responsive and accommodating. Not to mention, the place was perfect for our stay and we will definitely be returning. I highly recommend Alexis for your next visit to Vegas, she went above and beyond.",5.0
Entire home,4.84,"North Las Vegas, Nevada, United States",16,Dov,,Dov was a wonderful host very helpful! The house was great and I would definitely recommend staying here. we will be back after the New Year !,5.0
Entire condo,5.0,"Las Vegas, Nevada, United States",4,Scott,,"Scott was a wonderful and very helpful host!  We knew exactly where to go and what to do for anything we needed.  The location is ABSOLUTELY AMAZING!  It is close enough to walk to the convention and the strip, plus it has the best view of the Sphere from the balcony.  It is so close to everything, yet very secluded, secure and quiet.  The resort has all that you could need for your stay.  A restaurant with friendly staff and a lively bar area.  A marketplace for snacks, drinks, etc.  Two gyms, two hot tubs, multiple heated pools.  In the event that you would need an extra blanket or laundry detergent, the front desk will easily accommodate you.  I was pleasantly surprised with the spaciousness of the unit.  We were in town a week for a convention.  I would and have recommended this property to my family and would stay again.",5.0
Entire condo,4.92,"Las Vegas, Nevada, United States",4,Tshombe,,The place was great and the host was responsive. The place is smaller in person than it looks in the picture but not a problem because it was just two of us.  We were disappointed because the pool was empty while they made repairs to it and there was no mention of that when we made the reservation.  The room was clean and centralized.,5.0
Entire home,4.89,"Las Vegas, Nevada, United States",16,Ned,,"The Airbnb was amazing! The house was incredibly spacious and spotlessly clean. Throughout my stay, Ned, the host, was extremely informative and helpful. I would definitely recommend it to anyone staying in Vegas with a large family.",5.0
Entire home,5.0,"Las Vegas, Nevada, United States",8,Carlos,,"Highly recommend this Air Bnb. Definitely my favorite by far. Everything was accurate and the communication was great. Beautiful home and very nice host, we felt very welcome at this home and will definitely come back!",5.0
Entire home,4.86,"Las Vegas, Nevada, United States",12,Brian,,Everything was great from the moment I booked until the moment I checked out. Brian was very nice and responsive. The neighborhood was everything and it was 15 mins away from everything we did no matter which way we went. Most definitely would recommend and book again!,5.0
Entire home,4.7,"Las Vegas, Nevada, United States",9,Adele,,Awesome house. Would definitely stay there again.,5.0
Entire condo,4.84,"Las Vegas, Nevada, United States",4,Jay,,"I love the home, looked exactly like the pictures, and i would love to stay there again",5.0
Entire condo,4.62,"Henderson, Nevada, United States",2,Sid,,"This condo was great! It's in the Lake Las Vegas area (which is beautiful but has a bit of a distinct/difficult odor at times depending on the wind blow).<br/>The place looked just like the pictures, was on the top floor which was nice to have no one above me and was *so* quiet which was amazing.",5.0
Entire guest suite,4.78,"Las Vegas, Nevada, United States",4,Maydolis,,There place was fantastic it was cozy and quiet the neighborhood was extremely quiet no traffic a nice quiet vibe,5.0
Entire guesthouse,4.76,"North Las Vegas, Nevada, United States",2,Lilian,,Everything was as described. Good place to rest and get ready for whatever busy schedule you may have whilst in Vegas.,4.0
Entire townhouse,4.95,"Las Vegas, Nevada, United States",6,Brent,,We had an amazing stay in Las Vegas at Brent's place. It is perfect for families that may not want the chaos and prices of the strip and want to see the other incredible things to do in the Las Vegas area. It was spotlessly clean and even had little bonuses like food basics and even shower items so that you don't have to worry if you have luggage restrictions. Brent was proactive in his communication and having stayed in many airbnbs over the years this was one of the best. Thanks so much and would absolutely come back.,5.0
Entire home,4.93,"Henderson, Nevada, United States",10,Eddie And Michelle,,"House was perfect for our family of 5 (2 adults and 3 kids)!  We loved all the extras, from the pool table, darts, ping pong table to the snacks and candy they left out.    Hosts were super responsive and were able to accommodate our last minute requests.  Honestly could not have asked for a better experience.  Will recommend to others and hope to stay again.  Thank you for everything!",5.0
Entire condo,5.0,"Las Vegas, Nevada, United States",2,Ron,,Ron is quick to respond and good with troubleshooting. We had a great time!,5.0
Entire home,,"Las Vegas, Nevada, United States",8,Andrew,,Nice place to stay. Enrique was very helpful,4.0
Entire home,4.93,"Henderson, Nevada, United States",10,Hayden,,"Great host, great location! Worked perfect for us.",5.0
Entire condo,4.57,"Las Vegas, Nevada, United States",12,Stay Together,,Needed a place to crash for a layover with a handful of friends. This place has so many beds. It was amazing and just what I needed.,5.0
Entire condo,4.86,"Las Vegas, Nevada, United States",4,Scott,,Nice place and very convenient to the sphere (walk on 5 minutes). Clean and a lot of room! Front desk does sales pitch for vacation sales as they make a key which was a little annoying after a long journey. Other than that a good stay.,4.0
Entire home,4.84,"Las Vegas, Nevada, United States",9,Shawn,,good close to the strip lots of beds,5.0
